Phi[deg],Theta[deg],RealizedGainY
-138,140,0.0123802
-136,140,0.0109549
-134,140,0.00958829
-132,140,0.0084368
-130,140,0.00763835
-128,140,0.00731927
-126,140,0.00759426
-124,140,0.00855663
-122,140,0.0102605
-120,140,0.0127013
-118,140,0.0158023
-116,140,0.0194136
-114,140,0.0233266
-112,140,0.0273005
-110,140,0.0310947
-108,140,0.0344999
-106,140,0.0373598
-104,140,0.0395824
-102,140,0.0411383
-100,140,0.0420511
-98,140,0.0423818
-96,140,0.0422133
-94,140,0.041636
-92,140,0.0407366
-90,140,0.0395921
-88,140,0.0382659
-86,140,0.0368073
-84,140,0.0352529
-82,140,0.0336289
-80,140,0.0319534
-78,140,0.0302392
-76,140,0.0284956
-74,140,0.0267303
-72,140,0.0249506
-70,140,0.0231639
-68,140,0.0213787
-66,140,0.0196055
-64,140,0.0178586
-62,140,0.0161579
-60,140,0.0145328
-58,140,0.013026
-56,140,0.0116971
-54,140,0.010624
-52,140,0.0098992
-50,140,0.00961857
-48,140,0.00986045
-46,140,0.0106573
-44,140,0.0119656
-42,140,0.0136438
-40,140,0.015451
-38,140,0.0170738
-36,140,0.0181832
-34,140,0.0185077
-32,140,0.0179038
-30,140,0.016399
-28,140,0.0141909
-26,140,0.0116041
-24,140,0.00901767
-22,140,0.00679046
-20,140,0.00520668
-18,140,0.00445209
-16,140,0.00461688
-14,140,0.0057103
-12,140,0.00767084
-10,140,0.0103643
-8,140,0.0135736
-6,140,0.0169927
-4,140,0.0202396
-2,140,0.0228969
0,140,0.0245755
2,140,0.0249894
4,140,0.0240193
6,140,0.0217485
8,140,0.0184604
10,140,0.0145981
12,140,0.0106969
14,140,0.00730428
16,140,0.00490017
18,140,0.00382941
20,140,0.00425289
22,140,0.00612364
24,140,0.0091924
26,140,0.0130447
28,140,0.0171661
30,140,0.0210256
32,140,0.0241599
34,140,0.0262407
36,140,0.0271105
38,140,0.0267825
40,140,0.0254102
42,140,0.0232398
44,140,0.0205598
46,140,0.0176598
48,140,0.0148023
50,140,0.0122069
52,140,0.0100434
54,140,0.00842837
56,140,0.00742425
58,140,0.00704127
60,140,0.00724292
62,140,0.0079561
64,140,0.00908489
66,140,0.0105259
68,140,0.0121822
70,140,0.0139736
72,140,0.0158417
74,140,0.0177502
76,140,0.019681
78,140,0.0216291
80,140,0.0235951
82,140,0.0255802
84,140,0.0275799
86,140,0.029581
88,140,0.0315578
90,140,0.0334704
92,140,0.0352638
94,140,0.0368675
96,140,0.0381973
98,140,0.0391586
100,140,0.039652
102,140,0.0395811
104,140,0.0388626
106,140,0.0374388
108,140,0.0352902
110,140,0.0324482
112,140,0.0290045
114,140,0.0251154
116,140,0.0209997
118,140,0.0169262
120,140,0.0131939
122,140,0.0101031
124,140,0.00792288
126,140,0.0068573
128,140,0.00701649
130,140,0.00839531
132,140,0.0108635
134,140,0.014169
136,140,0.017954
138,140,0.0217861
140,140,0.0251999
142,140,0.0277496
144,140,0.0290665
146,140,0.0289143
148,140,0.0272336
150,140,0.0241656
152,140,0.0200471
154,140,0.0153742
156,140,0.0107381
158,140,0.00674318
160,140,0.00392192
162,140,0.00266168
164,140,0.00315603
166,140,0.00538669
168,140,0.00913535
170,140,0.0140194
172,140,0.0195425
174,140,0.0251501
176,140,0.0302849
178,140,0.0344363
180,140,0.0371848
-180,142,0.0311063
-178,142,0.0314715
-176,142,0.0302723
-174,142,0.027617
-172,142,0.023771
-170,142,0.0191389
-168,142,0.0142279
-166,142,0.00959024
-164,142,0.00575085
-162,142,0.00312926
-160,142,0.00197188
-158,142,0.00231124
-156,142,0.00396465
-154,142,0.00657514
-152,142,0.00968547
-150,142,0.0128266
-148,142,0.0155979
-146,142,0.0177217
-144,142,0.0190623
-142,142,0.0196138
-140,142,0.0194662
-138,142,0.0187658
-136,142,0.0176808
-134,142,0.0163801
-132,142,0.0150245
-130,142,0.0137678
-128,142,0.0127594
-126,142,0.0121442
-124,142,0.0120549
-122,142,0.0125968
-120,142,0.0138311
-118,142,0.0157583
-116,142,0.0183116
-114,142,0.0213597
-112,142,0.0247211
-110,142,0.0281871
-108,142,0.0315465
-106,142,0.0346092
-104,142,0.037223
-102,142,0.0392831
-100,142,0.0407334
-98,142,0.041562
-96,142,0.041793
-94,142,0.0414765
-92,142,0.04068
-90,142,0.0394795
-88,142,0.0379541
-86,142,0.0361811
-84,142,0.0342331
-82,142,0.0321758
-80,142,0.0300672
-78,142,0.0279566
-76,142,0.025885
-74,142,0.0238851
-72,142,0.0219824
-70,142,0.020197
-68,142,0.018545
-66,142,0.0170418
-64,142,0.0157044
-62,142,0.0145548
-60,142,0.0136227
-58,142,0.0129474
-56,142,0.0125777
-54,142,0.0125678
-52,142,0.0129686
-50,142,0.0138127
-48,142,0.0150948
-46,142,0.0167508
-44,142,0.0186426
-42,142,0.020555
-40,142,0.0222122
-38,142,0.0233161
-36,142,0.0235997
-34,142,0.0228854
-32,142,0.02113
-30,142,0.018445
-28,142,0.0150838
-26,142,0.011401
-24,142,0.00779694
-22,142,0.00466344
-20,142,0.00234089
-18,142,0.00109162
-16,142,0.00108361
-14,142,0.00237707
-12,142,0.00490904
-10,142,0.0084787
-8,142,0.0127426
-6,142,0.0172317
-4,142,0.021398
-2,142,0.0246894
0,142,0.026639
2,142,0.0269511
4,142,0.02556
6,142,0.0226486
8,142,0.0186204
10,142,0.0140347
12,142,0.00951808
14,142,0.00567286
16,142,0.00299663
18,142,0.00182377
20,142,0.00229277
22,142,0.00433965
24,142,0.0077157
26,142,0.0120265
28,142,0.0167874
30,142,0.0214892
32,142,0.0256629
34,142,0.0289357
36,142,0.0310676
38,142,0.0319648
40,142,0.0316719
42,142,0.0303461
44,142,0.0282221
46,142,0.0255757
48,142,0.0226895
50,142,0.0198262
52,142,0.0172085
54,142,0.0150069
56,142,0.0133343
58,142,0.0122465
60,142,0.0117494
62,142,0.0118095
64,142,0.0123679
66,142,0.0133538
68,142,0.014696
70,142,0.0163313
72,142,0.0182076
74,142,0.0202844
76,142,0.0225285
78,142,0.02491
80,142,0.0273964
82,142,0.0299488
84,142,0.032519
86,142,0.035048
88,142,0.0374664
90,142,0.0396957
92,142,0.0416507
94,142,0.0432428
96,142,0.0443837
98,142,0.0449902
100,142,0.0449897
102,142,0.0443269
104,142,0.0429706
106,142,0.0409219
108,142,0.0382214
110,142,0.0349558
112,142,0.0312604
114,142,0.0273188
116,142,0.0233554
118,142,0.0196216
120,142,0.0163755
122,142,0.0138573
124,142,0.0122612
126,142,0.0117096
128,142,0.0122323
130,142,0.0137536
132,142,0.0160907
134,142,0.0189644
136,142,0.0220206
138,142,0.0248643
140,142,0.0271008
142,142,0.0283827
144,142,0.0284561
146,142,0.0272007
148,142,0.0246575
150,142,0.0210356
152,142,0.0166965
154,142,0.0121135
156,142,0.00781234
158,142,0.004301
160,142,0.00200078
162,142,0.00119043
164,142,0.00197225
166,142,0.00426407
168,142,0.007816
170,142,0.0122464
172,142,0.0170891
174,142,0.0218451
176,142,0.0260318
178,142,0.0292271
180,142,0.0311063
-180,144,0.0364148
-178,144,0.0362415
-176,144,0.0342572
-174,144,0.0306555
-172,144,0.0257944
-170,144,0.0201642
-168,144,0.0143403
-166,144,0.00892314
-164,144,0.00446971
-162,144,0.00142512
-160,144,6.45816e-05
-158,144,0.000457507
-156,144,0.00246283
-154,144,0.00575829
-152,144,0.00989863
-150,144,0.0143902
-148,144,0.0187653
-146,144,0.0226416
-144,144,0.025756
-142,144,0.0279719
-140,144,0.0292645
-138,144,0.029695
-136,144,0.0293815
-134,144,0.0284759
-132,144,0.0271483
-130,144,0.0255789
-128,144,0.0239536
-126,144,0.0224586
-124,144,0.021272
-122,144,0.0205519
-120,144,0.0204207
-118,144,0.0209504
-116,144,0.0221522
-114,144,0.0239732
-112,144,0.0263011
-110,144,0.0289773
-108,144,0.0318151
-106,144,0.0346198
-104,144,0.0372083
-102,144,0.039424
-100,144,0.0411476
-98,144,0.0423015
-96,144,0.0428504
-94,144,0.0427975
-92,144,0.0421788
-90,144,0.041056
-88,144,0.0395089
-86,144,0.0376286
-84,144,0.0355105
-82,144,0.0332487
-80,144,0.0309318
-78,144,0.0286388
-76,144,0.0264382
-74,144,0.024386
-72,144,0.0225273
-70,144,0.0208975
-68,144,0.0195248
-66,144,0.0184327
-64,144,0.0176434
-62,144,0.0171794
-60,144,0.0170645
-58,144,0.0173228
-56,144,0.0179746
-54,144,0.0190286
-52,144,0.0204713
-50,144,0.0222527
-48,144,0.0242738
-46,144,0.0263771
-44,144,0.028347
-42,144,0.0299243
-40,144,0.0308349
-38,144,0.0308313
-36,144,0.0297394
-34,144,0.0274996
-32,144,0.024193
-30,144,0.0200437
-28,144,0.0153995
-26,144,0.0106934
-24,144,0.00639647
-22,144,0.00297021
-20,144,0.000823456
-18,144,0.000274173
-16,144,0.00151411
-14,144,0.00457515
-12,144,0.00930059
-10,144,0.0153298
-8,144,0.0221074
-6,144,0.0289265
-4,144,0.0350078
-2,144,0.0396055
0,144,0.0421229
2,144,0.0422126
4,144,0.0398388
6,144,0.0352879
8,144,0.0291244
10,144,0.0221028
12,144,0.015055
14,144,0.00877502
16,144,0.00392007
18,144,0.000941824
20,144,5.17062e-05
22,144,0.00121981
24,144,0.00420166
26,144,0.00858567
28,144,0.0138534
30,144,0.0194447
32,144,0.0248209
34,144,0.0295186
36,144,0.0331896
38,144,0.0356241
40,144,0.0367551
42,144,0.0366475
44,144,0.0354739
46,144,0.0334826
48,144,0.0309619
50,144,0.0282064
52,144,0.0254874
54,144,0.0230313
56,144,0.0210073
58,144,0.0195238
60,144,0.0186324
62,144,0.0183386
64,144,0.018614
66,144,0.0194099
68,144,0.0206683
70,144,0.0223298
72,144,0.0243375
74,144,0.0266372
76,144,0.0291756
78,144,0.031897
80,144,0.0347397
82,144,0.0376337
84,144,0.0404997
86,144,0.0432497
88,144,0.0457894
90,144,0.0480213
92,144,0.0498491
94,144,0.0511823
96,144,0.0519411
98,144,0.0520617
100,144,0.0515006
102,144,0.0502405
104,144,0.0482943
106,144,0.0457101
108,144,0.0425741
110,144,0.0390122
112,144,0.0351883
114,144,0.0312994
116,144,0.0275647
118,144,0.0242107
120,144,0.0214522
122,144,0.01947
124,144,0.018389
126,144,0.0182587
128,144,0.0190403
130,144,0.0206012
132,144,0.0227202
134,144,0.0251028
136,144,0.0274066
138,144,0.0292741
140,144,0.0303717
142,144,0.03043
144,144,0.0292816
146,144,0.026892
148,144,0.0233774
150,144,0.0190057
152,144,0.0141766
154,144,0.00938187
156,144,0.00514868
158,144,0.00197303
160,144,0.000253929
162,144,0.0002382
164,144,0.00198519
166,144,0.0053564
168,144,0.010031
170,144,0.0155435
172,144,0.0213373
174,144,0.0268265
176,144,0.0314574
178,144,0.0347642
180,144,0.0364148
-180,146,0.057208
-178,146,0.0570271
-176,146,0.0543872
-174,146,0.0495444
-172,146,0.042954
-170,146,0.0352258
-168,146,0.0270659
-166,146,0.0192075
-164,146,0.0123394
-162,146,0.00703614
-160,146,0.00370117
-158,146,0.00252825
-156,146,0.00348957
-154,146,0.006352
-152,146,0.010719
-150,146,0.0160907
-148,146,0.0219313
-146,146,0.0277312
-144,146,0.0330562
-142,146,0.0375777
-140,146,0.0410833
-138,146,0.0434732
-136,146,0.0447466
-134,146,0.0449829
-132,146,0.0443239
-130,146,0.0429565
-128,146,0.0410976
-126,146,0.0389793
-124,146,0.0368338
-122,146,0.0348779
-120,146,0.0332973
-118,146,0.0322317
-116,146,0.0317642
-114,146,0.0319156
-112,146,0.0326445
-110,146,0.0338554
-108,146,0.0354106
-106,146,0.0371469
-104,146,0.0388935
-102,146,0.0404881
-100,146,0.0417912
-98,146,0.0426957
-96,146,0.0431324
-94,146,0.0430713
-92,146,0.0425197
-90,146,0.0415168
-88,146,0.0401276
-86,146,0.0384348
-84,146,0.0365317
-82,146,0.0345148
-80,146,0.0324782
-78,146,0.0305087
-76,146,0.028683
-74,146,0.0270665
-72,146,0.025713
-70,146,0.024666
-68,146,0.02396
-66,146,0.0236221
-64,146,0.0236728
-62,146,0.0241261
-60,146,0.0249867
-58,146,0.0262461
-56,146,0.0278759
-54,146,0.0298195
-52,146,0.0319838
-50,146,0.0342317
-48,146,0.0363806
-46,146,0.0382079
-44,146,0.0394665
-42,146,0.0399116
-40,146,0.0393345
-38,146,0.0376004
-36,146,0.0346817
-34,146,0.0306806
-32,146,0.0258351
-30,146,0.0205065
-28,146,0.0151522
-26,146,0.0102857
-24,146,0.00643268
-22,146,0.00408514
-20,146,0.00365636
-18,146,0.00543672
-16,146,0.00955044
-14,146,0.0159162
-12,146,0.0242185
-10,146,0.0338999
-8,146,0.0441844
-6,146,0.0541395
-4,146,0.0627745
-2,146,0.0691649
0,146,0.0725822
2,146,0.0726047
4,146,0.0691863
6,146,0.0626689
8,146,0.0537356
10,146,0.0433134
12,146,0.0324466
14,146,0.0221623
16,146,0.0133512
18,146,0.00667984
20,146,0.00254032
22,146,0.00104021
24,146,0.00202508
26,146,0.00512585
28,146,0.00982092
30,146,0.0155044
32,146,0.0215529
34,146,0.0273854
36,146,0.0325121
38,146,0.0365688
40,146,0.0393367
42,146,0.0407451
44,146,0.0408601
46,146,0.0398604
48,146,0.0380041
50,146,0.035592
52,146,0.032931
54,146,0.030303
56,146,0.0279426
58,146,0.0260245
60,146,0.0246603
62,146,0.023904
64,146,0.0237622
66,146,0.0242067
68,146,0.0251867
70,146,0.0266388
72,146,0.0284931
74,146,0.0306775
76,146,0.033118
78,146,0.0357381
80,146,0.0384576
82,146,0.0411917
84,146,0.043851
86,146,0.0463427
88,146,0.048573
90,146,0.0504505
92,146,0.0518902
94,146,0.0528176
96,146,0.0531734
98,146,0.0529177
100,146,0.0520342
102,146,0.0505336
104,146,0.0484571
106,146,0.0458783
108,146,0.0429044
110,146,0.0396744
112,146,0.0363547
114,146,0.0331315
116,146,0.0301988
118,146,0.0277426
120,146,0.0259232
122,146,0.0248561
124,146,0.0245949
126,146,0.0251179
128,146,0.0263218
130,146,0.028024
132,146,0.0299733
134,146,0.0318704
136,146,0.0333947
138,146,0.0342373
140,146,0.0341355
142,146,0.0329075
144,146,0.030482
146,146,0.0269212
148,146,0.0224316
150,146,0.0173593
152,146,0.012168
154,146,0.00739816
156,146,0.0036104
158,146,0.00131909
160,146,0.000924308
162,146,0.00265285
164,146,0.00651774
166,146,0.0123033
168,146,0.0195793
170,146,0.0277416
172,146,0.0360756
174,146,0.0438312
176,146,0.0503025
178,146,0.0548996
180,146,0.057208
-180,148,0.0893332
-178,148,0.0898949
-176,148,0.0872299
-174,148,0.0815899
-172,148,0.0734639
-170,148,0.0635298
-168,148,0.0525912
-166,148,0.041506
-164,148,0.0311113
-162,148,0.0221528
-160,148,0.0152242
-158,148,0.010722
-156,148,0.00882168
-154,148,0.009475
-152,148,0.0124308
-150,148,0.0172736
-148,148,0.0234763
-146,148,0.0304572
-144,148,0.0376369
-142,148,0.044487
-140,148,0.0505673
-138,148,0.0555496
-136,148,0.0592284
-134,148,0.0615199
-132,148,0.0624516
-130,148,0.0621459
-128,148,0.0607986
-126,148,0.0586554
-124,148,0.0559873
-122,148,0.0530675
-120,148,0.0501487
-118,148,0.0474455
-116,148,0.0451202
-114,148,0.0432749
-112,148,0.0419494
-110,148,0.0411258
-108,148,0.0407374
-106,148,0.0406821
-104,148,0.0408373
-102,148,0.0410753
-100,148,0.0412771
-98,148,0.0413429
-96,148,0.0411996
-94,148,0.0408048
-92,148,0.0401468
-90,148,0.039242
-88,148,0.0381307
-86,148,0.0368709
-84,148,0.0355322
-82,148,0.0341899
-80,148,0.0329197
-78,148,0.0317937
-76,148,0.0308774
-74,148,0.0302281
-72,148,0.0298935
-70,148,0.0299115
-68,148,0.0303096
-66,148,0.0311032
-64,148,0.0322942
-62,148,0.0338667
-60,148,0.0357836
-58,148,0.0379802
-56,148,0.0403595
-54,148,0.0427883
-52,148,0.0450966
-50,148,0.0470822
-48,148,0.0485224
-46,148,0.0491924
-44,148,0.0488912
-42,148,0.0474708
-40,148,0.0448653
-38,148,0.0411154
-36,148,0.0363822
-34,148,0.0309485
-32,148,0.0252056
-30,148,0.0196278
-28,148,0.0147388
-26,148,0.0110719
-24,148,0.0091297
-22,148,0.00934349
-20,148,0.0120333
-18,148,0.0173681
-16,148,0.0253282
-14,148,0.0356727
-12,148,0.0479204
-10,148,0.0613528
-8,148,0.0750465
-6,148,0.0879416
-4,148,0.0989423
-2,148,0.107039
0,148,0.111436
2,148,0.111657
4,148,0.107621
6,148,0.0996558
8,148,0.0884604
10,148,0.0750196
12,148,0.0604808
14,148,0.0460206
16,148,0.0327188
18,148,0.0214575
20,148,0.0128548
22,148,0.00723592
24,148,0.00463869
26,148,0.00484623
28,148,0.00743786
30,148,0.0118506
32,148,0.0174435
34,148,0.0235607
36,148,0.0295877
38,148,0.0349984
40,148,0.0393905
42,148,0.0425066
44,148,0.0442402
46,148,0.0446264
48,148,0.0438201
50,148,0.0420641
52,148,0.0396518
54,148,0.0368907
56,148,0.0340703
58,148,0.0314374
60,148,0.0291824
62,148,0.0274336
64,148,0.0262607
66,148,0.0256827
68,148,0.0256795
70,148,0.0262025
72,148,0.027185
74,148,0.0285494
76,148,0.0302124
78,148,0.032088
80,148,0.0340889
82,148,0.0361279
84,148,0.0381185
86,148,0.0399766
88,148,0.0416219
90,148,0.0429809
92,148,0.0439893
94,148,0.0445955
96,148,0.0447636
98,148,0.0444766
100,148,0.0437394
102,148,0.0425809
104,148,0.0410561
106,148,0.0392462
108,148,0.0372574
110,148,0.0352174
112,148,0.0332687
114,148,0.0315598
116,148,0.0302319
118,148,0.029405
120,148,0.0291623
122,148,0.0295358
124,148,0.0304954
126,148,0.0319431
128,148,0.0337152
130,148,0.0355908
132,148,0.0373093
134,148,0.0385935
136,148,0.0391769
138,148,0.0388332
140,148,0.0374051
142,148,0.0348297
144,148,0.0311591
146,148,0.0265729
148,148,0.0213803
150,148,0.0160091
152,148,0.0109802
154,148,0.00686607
156,148,0.00423617
158,148,0.00359329
160,148,0.00530826
162,148,0.00956204
164,148,0.0163047
166,148,0.0252389
168,148,0.0358319
170,148,0.0473574
172,148,0.0589614
174,148,0.0697448
176,148,0.0788527
178,148,0.0855584
180,148,0.0893332
-180,150,0.121378
-178,150,0.123313
-176,150,0.121487
-174,150,0.116073
-172,150,0.107496
-170,150,0.0963968
-168,150,0.0835751
-166,150,0.0699211
-164,150,0.0563479
-162,150,0.043724
-160,150,0.0328113
-158,150,0.024215
-156,150,0.0183467
-154,150,0.0154033
-152,150,0.015364
-150,150,0.0180034
-148,150,0.0229213
-146,150,0.0295849
-144,150,0.0373794
-142,150,0.0456624
-140,150,0.0538166
-138,150,0.0612957
-136,150,0.0676603
-134,150,0.0726007
-132,150,0.0759459
-130,150,0.0776596
-128,150,0.0778256
-126,150,0.0766244
-124,150,0.0743048
-122,150,0.0711545
-120,150,0.0674704
-118,150,0.0635337
-116,150,0.0595893
-114,150,0.0558322
-112,150,0.0524003
-110,150,0.049374
-108,150,0.0467814
-106,150,0.0446068
-104,150,0.0428035
-102,150,0.0413055
-100,150,0.0400405
-98,150,0.0389394
-96,150,0.0379449
-94,150,0.0370161
-92,150,0.0361308
-90,150,0.0352858
-88,150,0.0344943
-86,150,0.0337835
-84,150,0.0331901
-82,150,0.0327571
-80,150,0.0325296
-78,150,0.0325515
-76,150,0.032863
-74,150,0.0334979
-72,150,0.0344809
-70,150,0.0358248
-68,150,0.0375277
-66,150,0.039569
-64,150,0.0419054
-62,150,0.0444668
-60,150,0.0471527
-58,150,0.0498306
-56,150,0.0523367
-54,150,0.0544813
-52,150,0.0560592
-50,150,0.056865
-48,150,0.0567142
-46,150,0.0554667
-44,150,0.0530514
-42,150,0.0494871
-40,150,0.0448969
-38,150,0.0395124
-36,150,0.0336676
-34,150,0.0277809
-32,150,0.022329
-30,150,0.0178147
-28,150,0.0147331
-26,150,0.0135381
-24,150,0.0146112
-22,150,0.0182321
-20,150,0.0245509
-18,150,0.0335618
-16,150,0.0450789
-14,150,0.0587175
-12,150,0.0738881
-10,150,0.0898071
-8,150,0.105532
-6,150,0.120025
-4,150,0.132238
-2,150,0.141215
0,150,0.146201
2,150,0.146729
4,150,0.142686
6,150,0.134333
8,150,0.122282
10,150,0.107427
12,150,0.0908526
14,150,0.0737158
16,150,0.057139
18,150,0.0421103
20,150,0.0294121
22,150,0.0195769
24,150,0.0128719
26,150,0.00930846
28,150,0.00867077
30,150,0.0105574
32,150,0.0144318
34,150,0.0196761
36,150,0.0256462
38,150,0.0317233
40,150,0.0373597
42,150,0.0421159
44,150,0.0456848
46,150,0.0479027
48,150,0.0487453
50,150,0.0483112
52,150,0.0467944
54,150,0.0444513
56,150,0.0415662
58,150,0.0384202
60,150,0.0352657
62,150,0.0323097
64,150,0.0297058
66,150,0.0275531
68,150,0.0259011
70,150,0.0247575
72,150,0.0240981
74,150,0.0238758
76,150,0.0240286
78,150,0.0244857
80,150,0.0251728
82,150,0.026015
84,150,0.0269396
86,150,0.0278783
88,150,0.0287692
90,150,0.0295586
92,150,0.030203
94,150,0.0306714
96,150,0.0309471
98,150,0.0310292
100,150,0.0309345
102,150,0.0306975
104,150,0.0303706
106,150,0.0300221
108,150,0.0297328
110,150,0.0295911
112,150,0.0296848
114,150,0.0300926
116,150,0.0308729
118,150,0.0320531
120,150,0.0336198
122,150,0.0355119
124,150,0.0376178
126,150,0.0397782
128,150,0.0417953
130,150,0.0434473
132,150,0.0445078
134,150,0.0447682
136,150,0.0440612
138,150,0.0422824
140,150,0.0394101
142,150,0.0355193
144,150,0.0307909
146,150,0.0255134
148,150,0.0200759
150,150,0.0149519
152,150,0.0106716
154,150,0.0077835
156,150,0.00680619
158,150,0.00817433
160,150,0.0121834
162,150,0.018941
164,150,0.0283314
166,150,0.0400016
168,150,0.0533706
170,150,0.067667
172,150,0.0819881
174,150,0.0953781
176,150,0.106913
178,150,0.115786
180,150,0.121378
-180,152,0.141524
-178,152,0.145017
-176,152,0.144674
-174,152,0.140543
-172,152,0.132913
-170,152,0.122289
-168,152,0.109349
-166,152,0.0948939
-164,152,0.0797953
-162,152,0.0649335
-160,152,0.0511438
-158,152,0.0391652
-156,152,0.0295959
-154,152,0.0228595
-152,152,0.0191817
-150,152,0.0185815
-148,152,0.0208757
-146,152,0.0257001
-144,152,0.032543
-142,152,0.0407904
-140,152,0.0497786
-138,152,0.0588472
-136,152,0.0673904
-134,152,0.074898
-132,152,0.0809858
-130,152,0.0854105
-128,152,0.088071
-126,152,0.0889973
-124,152,0.088329
-122,152,0.0862873
-120,152,0.083145
-118,152,0.0791967
-116,152,0.0747329
-114,152,0.0700189
-112,152,0.0652807
-110,152,0.0606975
-108,152,0.056399
-106,152,0.0524694
-104,152,0.0489532
-102,152,0.0458641
-100,152,0.043194
-98,152,0.0409222
-96,152,0.0390225
-94,152,0.0374691
-92,152,0.0362412
-90,152,0.0353243
-88,152,0.0347116
-86,152,0.0344032
-84,152,0.0344049
-82,152,0.0347259
-80,152,0.0353766
-78,152,0.0363659
-76,152,0.0376982
-74,152,0.0393699
-72,152,0.0413656
-70,152,0.0436547
-68,152,0.0461865
-66,152,0.0488874
-64,152,0.0516574
-62,152,0.0543693
-60,152,0.05687
-58,152,0.0589855
-56,152,0.0605297
-54,152,0.0613178
-52,152,0.0611831
-50,152,0.0599974
-48,152,0.0576904
-46,152,0.0542686
-44,152,0.0498281
-42,152,0.0445605
-40,152,0.0387493
-38,152,0.032757
-36,152,0.0270043
-34,152,0.0219426
-32,152,0.0180244
-30,152,0.0156745
-28,152,0.0152632
-26,152,0.0170845
-24,152,0.0213376
-22,152,0.0281123
-20,152,0.0373761
-18,152,0.048962
-16,152,0.0625601
-14,152,0.0777114
-12,152,0.0938118
-10,152,0.110127
-8,152,0.125823
-6,152,0.140015
-4,152,0.151833
-2,152,0.160491
0,152,0.165368
2,152,0.166071
4,152,0.162483
6,152,0.154783
8,152,0.143433
10,152,0.129141
12,152,0.112791
14,152,0.095368
16,152,0.0778725
18,152,0.0612434
20,152,0.0462934
22,152,0.0336612
24,152,0.0237832
26,152,0.0168826
28,152,0.012975
30,152,0.0118859
32,152,0.0132789
34,152,0.0166922
36,152,0.0215798
38,152,0.027356
40,152,0.0334412
42,152,0.039303
44,152,0.0444926
46,152,0.0486708
48,152,0.0516222
50,152,0.0532576
52,152,0.0536033
54,152,0.0527813
56,152,0.0509834
58,152,0.048442
60,152,0.0454029
62,152,0.0421017
64,152,0.0387467
66,152,0.0355079
68,152,0.0325131
70,152,0.0298479
72,152,0.0275609
74,152,0.0256694
76,152,0.0241668
78,152,0.0230294
80,152,0.0222226
82,152,0.0217058
84,152,0.0214366
86,152,0.0213738
88,152,0.0214803
90,152,0.0217243
92,152,0.0220817
94,152,0.0225369
96,152,0.0230836
98,152,0.023725
100,152,0.0244739
102,152,0.0253515
104,152,0.0263851
106,152,0.0276056
108,152,0.0290427
110,152,0.03072
112,152,0.0326485
114,152,0.0348205
116,152,0.0372032
118,152,0.0397339
120,152,0.0423175
122,152,0.044827
124,152,0.0471083
126,152,0.0489885
128,152,0.0502886
130,152,0.0508385
132,152,0.0504943
134,152,0.0491548
136,152,0.0467771
138,152,0.0433889
140,152,0.0390976
142,152,0.0340934
144,152,0.0286494
146,152,0.023114
148,152,0.0178995
150,152,0.0134627
152,152,0.0102798
154,152,0.0088142
156,152,0.00947954
158,152,0.0125987
160,152,0.0183638
162,152,0.0268006
164,152,0.0377438
166,152,0.0508264
168,152,0.0654886
170,152,0.0810058
172,152,0.0965366
174,152,0.111184
176,152,0.124068
178,152,0.134395
180,152,0.141524
-180,154,0.145503
-178,154,0.150236
-176,154,0.151472
-174,154,0.149143
-172,154,0.143382
-170,154,0.134515
-168,154,0.123033
-166,154,0.109568
-164,154,0.0948483
-162,154,0.0796592
-160,154,0.064797
-158,154,0.0510238
-156,154,0.0390236
-154,154,0.0293626
-152,154,0.0224556
-150,154,0.0185415
-148,154,0.0176694
-146,154,0.0196996
-144,154,0.024317
-142,154,0.0310593
-140,154,0.039357
-138,154,0.0485799
-136,154,0.0580881
-134,154,0.0672798
-132,154,0.0756324
-130,154,0.0827337
-128,154,0.0882991
-126,154,0.0921767
-124,154,0.0943398
-122,154,0.0948699
-120,154,0.0939338
-118,154,0.0917572
-116,154,0.0885983
-114,154,0.0847241
-112,154,0.0803913
-110,154,0.0758319
-108,154,0.0712443
-106,154,0.0667893
-104,154,0.0625901
-102,154,0.0587352
-100,154,0.0552834
-98,154,0.0522695
-96,154,0.0497101
-94,154,0.0476091
-92,154,0.045962
-90,154,0.0447596
-88,154,0.0439899
-86,154,0.0436398
-84,154,0.0436949
-82,154,0.0441393
-80,154,0.0449539
-78,154,0.0461144
-76,154,0.0475886
-74,154,0.0493335
-72,154,0.0512917
-70,154,0.0533889
-68,154,0.0555313
-66,154,0.0576047
-64,154,0.0594754
-62,154,0.0609941
-60,154,0.0620026
-58,154,0.0623436
-56,154,0.061874
-54,154,0.0604804
-52,154,0.0580948
-50,154,0.0547105
-48,154,0.0503934
-46,154,0.0452889
-44,154,0.0396218
-42,154,0.0336882
-40,154,0.0278401
-38,154,0.022464
-36,154,0.0179562
-34,154,0.0146962
-32,154,0.0130234
-30,154,0.0132161
-28,154,0.015477
-26,154,0.0199229
-24,154,0.0265787
-22,154,0.0353746
-20,154,0.0461447
-18,154,0.0586261
-16,154,0.0724602
-14,154,0.087195
-12,154,0.102294
-10,154,0.117148
-8,154,0.131103
-6,154,0.143487
-4,154,0.153659
-2,154,0.161047
0,154,0.1652
2,154,0.16583
4,154,0.162842
6,154,0.156347
8,154,0.146663
10,154,0.134289
12,154,0.11987
14,154,0.10415
16,154,0.0879155
